%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
3228000000,37,3228000000,map,0.0211351290345,0.000708895619027,0.046794552356,0.00933256744614,-0.014460611383,0.0246705734822,-0.99954749432
3260000000,38,3260000000,map,0.0224953554571,0.000862564484123,0.0473186597228,0.00935513889452,-0.0145495025438,0.0248032517613,-0.999542689579
3292000000,39,3292000000,map,0.0234872382134,0.000975431350525,0.0480304174125,0.00938469042077,-0.0146368189601,0.0248964805902,-0.999538812069
3328000000,40,3328000000,map,0.0243473220617,0.00107449444477,0.0479355305433,0.00942797737446,-0.0147342550653,0.0250436152383,-0.999533375126
3360000000,41,3360000000,map,0.0258438419551,0.00122659362387,0.0485943444073,0.00945630993483,-0.0148341595599,0.0252110225206,-0.999527390273
3392000000,42,3392000000,map,0.0272462721914,0.00136484589893,0.0501042641699,0.00946496452675,-0.0148778092069,0.0252978450285,-0.999524439994
3428000000,43,3428000000,map,0.0291026495397,0.00153707433492,0.0519806072116,0.00950569731557,-0.0150175202475,0.0254634399963,-0.999517738645
3460000000,44,3460000000,map,0.0302260406315,0.00164005986881,0.0517955683172,0.00951558387963,-0.0151613248007,0.0256109118193,-0.999511711646
3492000000,45,3492000000,map,0.0312745757401,0.00175375095569,0.0524261631072,0.00950389076335,-0.015253597423,0.0256936039361,-0.999508339898
3528000000,46,3528000000,map,0.0321730300784,0.00186073873192,0.0527188852429,0.00951356148945,-0.0153912668109,0.0258232897889,-0.999502818661
3560000000,47,3560000000,map,0.0338084623218,0.00201885658316,0.0534937866032,0.00954382589013,-0.0154896872754,0.0259418067269,-0.999497929626
3592000000,48,3592000000,map,0.035377830267,0.00215451908298,0.0542434863746,0.00955449068916,-0.0155365423879,0.0260006858743,-0.999495527256
3628000000,49,3628000000,map,0.0367649719119,0.00227868976071,0.0541555769742,0.00958170108969,-0.0156594011099,0.0261064744641,-0.999490638221
3656000000,50,3656000000,map,0.0390626192093,0.00248991092667,0.0552004463971,0.0096176151437,-0.0157663991166,0.0262313977231,-0.999485327719
3692000000,51,3692000000,map,0.0401882603765,0.00261889677495,0.055970095098,0.00963491971774,-0.0158403213962,0.0263252166078,-0.999481534502
3728000000,52,3728000000,map,0.0411509349942,0.00273804273456,0.0552470237017,0.00964631056209,-0.0159329252664,0.0264519100345,-0.999476561174
3760000000,53,3760000000,map,0.0429656729102,0.00292545557022,0.0545330345631,0.00963006723253,-0.0160496519511,0.0266414865591,-0.999469817678
3792000000,54,3792000000,map,0.0447289310396,0.00309436488897,0.0542446412146,0.00964738530673,-0.0161286341574,0.0267490453165,-0.9994655187
3828000000,55,3828000000,map,0.0462719127536,0.00323843257502,0.0536707825959,0.00966556903768,-0.0162379341065,0.0268944940907,-0.999459660288
3860000000,56,3860000000,map,0.0488503165543,0.00347213540226,0.053432919085,0.00968632273858,-0.0163342353748,0.0270857986361,-0.999452790352
3892000000,57,3892000000,map,0.0503828972578,0.00362996570766,0.0543670728803,0.00969510212469,-0.0164205498156,0.0271847172895,-0.99944853352
3928000000,58,3928000000,map,0.0519623570144,0.00381426163949,0.0566515661776,0.00976646628811,-0.016507707852,0.0273504808447,-0.999441916465
3960000000,59,3960000000,map,0.0531911477447,0.0039398544468,0.0574480332434,0.00977734280921,-0.0166170894606,0.0275341146637,-0.999434962235
